지역코드(Location_ID),발송지역(시도),발송지역(시군구),발송지역(읍면동),법정동코드,법정동(시도),법정동(시군구),법정동(읍면동)
8364,경기도,수원시 장안구,영화동,4111113400,경기도,수원시 장안구,영화동
8365,경기도,수원시 장안구,송죽동,4111113500,경기도,수원시 장안구,송죽동
8366,경기도,수원시 장안구,조원동,4111113600,경기도,수원시 장안구,조원동
8367,경기도,수원시 장안구,연무동,4111113700,경기도,수원시 장안구,연무동
8368,경기도,수원시 장안구,상광교동,4111113800,경기도,수원시 장안구,상광교동
8369,경기도,수원시 장안구,하광교동,4111113900,경기도,수원시 장안구,하광교동
8370,경기도,수원시 권선구,해당 시군구 전체,4111300000,경기도,수원시 권선구,해당 시군구 전체
8371,경기도,수원시 권선구,세류동,4111312600,경기도,수원시 권선구,세류동
8372,경기도,수원시 권선구,평동,4111312700,경기도,수원시 권선구,평동
8373,경기도,수원시 권선구,고색동,4111312800,경기도,수원시 권선구,고색동
8374,경기도,수원시 권선구,오목천동,4111312900,경기도,수원시 권선구,오목천동
8375,경기도,수원시 권선구,평리동,4111313000,경기도,수원시 권선구,평리동
8376,경기도,수원시 권선구,서둔동,4111313100,경기도,수원시 권선구,서둔동
8377,경기도,수원시 권선구,구운동,4111313200,경기도,수원시 권선구,구운동
8378,경기도,수원시 권선구,탑동,4111313300,경기도,수원시 권선구,탑동
8379,경기도,수원시 권선구,금곡동,4111313400,경기도,수원시 권선구,금곡동
8380,경기도,수원시 권선구,호매실동,4111313500,경기도,수원시 권선구,호매실동
8381,경기도,수원시 권선구,곡반정동,4111313600,경기도,수원시 권선구,곡반정동
8382,경기도,수원시 권선구,권선동,4111313700,경기도,수원시 권선구,권선동
8383,경기도,수원시 권선구,장지동,4111313800,경기도,수원시 권선구,장지동
8384,경기도,수원시 권선구,대황교동,4111313900,경기도,수원시 권선구,대황교동
8385,경기도,수원시 권선구,입북동,4111314000,경기도,수원시 권선구,입북동
8386,경기도,수원시 권선구,당수동,4111314100,경기도,수원시 권선구,당수동
8387,경기도,수원시 팔달구,해당 시군구 전체,4111500000,경기도,수원시 팔달구,해당 시군구 전체
8388,경기도,수원시 팔달구,팔달로1가,4111512000,경기도,수원시 팔달구,팔달로1가
8389,경기도,수원시 팔달구,팔달로2가,4111512100,경기도,수원시 팔달구,팔달로2가
8390,경기도,수원시 팔달구,팔달로3가,4111512200,경기도,수원시 팔달구,팔달로3가
8391,경기도,수원시 팔달구,남창동,4111512300,경기도,수원시 팔달구,남창동
8392,경기도,수원시 팔달구,영동,4111512400,경기도,수원시 팔달구,영동
8393,경기도,수원시 팔달구,중동,4111512500,경기도,수원시 팔달구,중동
8394,경기도,수원시 팔달구,구천동,4111512600,경기도,수원시 팔달구,구천동
8395,경기도,수원시 팔달구,남수동,4111512700,경기도,수원시 팔달구,남수동
8396,경기도,수원시 팔달구,매향동,4111512800,경기도,수원시 팔달구,매향동
8397,경기도,수원시 팔달구,북수동,4111512900,경기도,수원시 팔달구,북수동
8398,경기도,수원시 팔달구,신풍동,4111513000,경기도,수원시 팔달구,신풍동
8399,경기도,수원시 팔달구,장안동,4111513100,경기도,수원시 팔달구,장안동
8400,경기도,수원시 팔달구,교동,4111513200,경기도,수원시 팔달구,교동
8401,경기도,수원시 팔달구,매교동,4111513300,경기도,수원시 팔달구,매교동
8402,경기도,수원시 팔달구,매산로1가,4111513400,경기도,수원시 팔달구,매산로1가
8403,경기도,수원시 팔달구,매산로2가,4111513500,경기도,수원시 팔달구,매산로2가
8404,경기도,수원시 팔달구,매산로3가,4111513600,경기도,수원시 팔달구,매산로3가
8405,경기도,수원시 팔달구,고등동,4111513700,경기도,수원시 팔달구,고등동
8406,경기도,수원시 팔달구,화서동,4111513800,경기도,수원시 팔달구,화서동
8407,경기도,수원시 팔달구,지동,4111513900,경기도,수원시 팔달구,지동
8408,경기도,수원시 팔달구,우만동,4111514000,경기도,수원시 팔달구,우만동
8409,경기도,수원시 팔달구,인계동,4111514100,경기도,수원시 팔달구,인계동
8410,경기도,수원시 영통구,해당 시군구 전체,4111700000,경기도,수원시 영통구,해당 시군구 전체
8411,경기도,수원시 영통구,매탄동,4111710100,경기도,수원시 영통구,매탄동
8412,경기도,수원시 영통구,원천동,4111710200,경기도,수원시 영통구,원천동
8413,경기도,수원시 영통구,이의동,4111710300,경기도,수원시 영통구,이의동
8414,경기도,수원시 영통구,하동,4111710400,경기도,수원시 영통구,하동
8415,경기도,수원시 영통구,영통동,4111710500,경기도,수원시 영통구,영통동
8416,경기도,수원시 영통구,신동,4111710600,경기도,수원시 영통구,신동
8417,경기도,수원시 영통구,망포동,4111710700,경기도,수원시 영통구,망포동
8418,경기도,성남시 수정구,해당 시군구 전체,4113100000,경기도,성남시 수정구,해당 시군구 전체
8419,경기도,성남시 수정구,신흥동,4113110100,경기도,성남시 수정구,신흥동
8420,경기도,성남시 수정구,태평동,4113110200,경기도,성남시 수정구,태평동
8421,경기도,성남시 수정구,수진동,4113110300,경기도,성남시 수정구,수진동
8422,경기도,성남시 수정구,단대동,4113110400,경기도,성남시 수정구,단대동
8423,경기도,성남시 수정구,산성동,4113110500,경기도,성남시 수정구,산성동
8424,경기도,성남시 수정구,양지동,4113110600,경기도,성남시 수정구,양지동
8425,경기도,성남시 수정구,복정동,4113110700,경기도,성남시 수정구,복정동
8426,경기도,성남시 수정구,창곡동,4113110800,경기도,성남시 수정구,창곡동
8427,경기도,성남시 수정구,신촌동,4113110900,경기도,성남시 수정구,신촌동
8428,경기도,성남시 수정구,오야동,4113111000,경기도,성남시 수정구,오야동
8429,경기도,성남시 수정구,심곡동,4113111100,경기도,성남시 수정구,심곡동
8430,경기도,성남시 수정구,고등동,4113111200,경기도,성남시 수정구,고등동
8431,경기도,성남시 수정구,상적동,4113111300,경기도,성남시 수정구,상적동
8432,경기도,성남시 수정구,둔전동,4113111400,경기도,성남시 수정구,둔전동
8433,경기도,성남시 수정구,시흥동,4113111500,경기도,성남시 수정구,시흥동
8434,경기도,성남시 수정구,금토동,4113111600,경기도,성남시 수정구,금토동
8435,경기도,성남시 수정구,사송동,4113111700,경기도,성남시 수정구,사송동
8436,경기도,성남시 중원구,해당 시군구 전체,4113300000,경기도,성남시 중원구,해당 시군구 전체
8437,경기도,성남시 중원구,성남동,4113310100,경기도,성남시 중원구,성남동
8438,경기도,성남시 중원구,금광동,4113310300,경기도,성남시 중원구,금광동
8439,경기도,성남시 중원구,은행동,4113310400,경기도,성남시 중원구,은행동
8440,경기도,성남시 중원구,상대원동,4113310500,경기도,성남시 중원구,상대원동
8441,경기도,성남시 중원구,여수동,4113310600,경기도,성남시 중원구,여수동
8442,경기도,성남시 중원구,도촌동,4113310700,경기도,성남시 중원구,도촌동
8443,경기도,성남시 중원구,갈현동,4113310800,경기도,성남시 중원구,갈현동
8444,경기도,성남시 중원구,하대원동,4113310900,경기도,성남시 중원구,하대원동
8445,경기도,성남시 중원구,중앙동,4113313200,경기도,성남시 중원구,중앙동
8446,경기도,성남시 분당구,해당 시군구 전체,4113500000,경기도,성남시 분당구,해당 시군구 전체
8447,경기도,성남시 분당구,분당동,4113510100,경기도,성남시 분당구,분당동
8448,경기도,성남시 분당구,수내동,4113510200,경기도,성남시 분당구,수내동
8449,경기도,성남시 분당구,정자동,4113510300,경기도,성남시 분당구,정자동
8450,경기도,성남시 분당구,율동,4113510400,경기도,성남시 분당구,율동
8451,경기도,성남시 분당구,서현동,4113510500,경기도,성남시 분당구,서현동
8452,경기도,성남시 분당구,이매동,4113510600,경기도,성남시 분당구,이매동
8453,경기도,성남시 분당구,야탑동,4113510700,경기도,성남시 분당구,야탑동
8454,경기도,성남시 분당구,판교동,4113510800,경기도,성남시 분당구,판교동
8455,경기도,성남시 분당구,삼평동,4113510900,경기도,성남시 분당구,삼평동
8456,경기도,성남시 분당구,백현동,4113511000,경기도,성남시 분당구,백현동
8457,경기도,성남시 분당구,금곡동,4113511100,경기도,성남시 분당구,금곡동
8458,경기도,성남시 분당구,궁내동,4113511200,경기도,성남시 분당구,궁내동
8459,경기도,성남시 분당구,동원동,4113511300,경기도,성남시 분당구,동원동
8460,경기도,성남시 분당구,구미동,4113511400,경기도,성남시 분당구,구미동
8461,경기도,성남시 분당구,운중동,4113511500,경기도,성남시 분당구,운중동
8462,경기도,성남시 분당구,대장동,4113511600,경기도,성남시 분당구,대장동
8463,경기도,성남시 분당구,석운동,4113511700,경기도,성남시 분당구,석운동
8464,경기도,성남시 분당구,하산운동,4113511800,경기도,성남시 분당구,하산운동
8465,경기도,의정부시,의정부동,4115010100,경기도,의정부시,의정부동
8466,경기도,의정부시,호원동,4115010200,경기도,의정부시,호원동
8467,경기도,의정부시,장암동,4115010300,경기도,의정부시,장암동
8468,경기도,의정부시,신곡동,4115010400,경기도,의정부시,신곡동
8469,경기도,의정부시,용현동,4115010500,경기도,의정부시,용현동
8470,경기도,의정부시,민락동,4115010600,경기도,의정부시,민락동
8471,경기도,의정부시,낙양동,4115010700,경기도,의정부시,낙양동
8472,경기도,의정부시,자일동,4115010800,경기도,의정부시,자일동
8473,경기도,의정부시,금오동,4115010900,경기도,의정부시,금오동
8474,경기도,의정부시,가능동,4115011000,경기도,의정부시,가능동
8475,경기도,의정부시,녹양동,4115011100,경기도,의정부시,녹양동
8476,경기도,의정부시,고산동,4115011200,경기도,의정부시,고산동
8477,경기도,의정부시,산곡동,4115011300,경기도,의정부시,산곡동
8478,경기도,안양시 만안구,해당 시군구 전체,4117100000,경기도,안양시 만안구,해당 시군구 전체
8479,경기도,안양시 만안구,안양동,4117110100,경기도,안양시 만안구,안양동
8480,경기도,안양시 만안구,석수동,4117110200,경기도,안양시 만안구,석수동
8481,경기도,안양시 만안구,박달동,4117110300,경기도,안양시 만안구,박달동
8482,경기도,안양시 동안구,해당 시군구 전체,4117300000,경기도,안양시 동안구,해당 시군구 전체
8483,경기도,안양시 동안구,비산동,4117310100,경기도,안양시 동안구,비산동
8484,경기도,안양시 동안구,관양동,4117310200,경기도,안양시 동안구,관양동
8485,경기도,안양시 동안구,평촌동,4117310300,경기도,안양시 동안구,평촌동
8486,경기도,안양시 동안구,호계동,4117310400,경기도,안양시 동안구,호계동
8487,경기도,안산시 상록구,해당 시군구 전체,4127100000,경기도,안산시 상록구,해당 시군구 전체
8488,경기도,안산시 상록구,일동,4127110100,경기도,안산시 상록구,일동
8489,경기도,안산시 상록구,이동,4127110200,경기도,안산시 상록구,이동
8490,경기도,안산시 상록구,사동,4127110300,경기도,안산시 상록구,사동
8491,경기도,안산시 상록구,본오동,4127110400,경기도,안산시 상록구,본오동
8492,경기도,안산시 상록구,팔곡이동,4127110500,경기도,안산시 상록구,팔곡이동
8493,경기도,안산시 상록구,양상동,4127110600,경기도,안산시 상록구,양상동
8494,경기도,안산시 상록구,부곡동,4127110700,경기도,안산시 상록구,부곡동
8495,경기도,안산시 상록구,성포동,4127110800,경기도,안산시 상록구,성포동
8496,경기도,안산시 상록구,월피동,4127110900,경기도,안산시 상록구,월피동
8497,경기도,안산시 상록구,팔곡일동,4127111000,경기도,안산시 상록구,팔곡일동
8498,경기도,안산시 상록구,건건동,4127111100,경기도,안산시 상록구,건건동
8499,경기도,안산시 상록구,사사동,4127111200,경기도,안산시 상록구,사사동
8500,경기도,안산시 상록구,수암동,4127111300,경기도,안산시 상록구,수암동
8501,경기도,안산시 상록구,장상동,4127111400,경기도,안산시 상록구,장상동
8502,경기도,안산시 상록구,장하동,4127111500,경기도,안산시 상록구,장하동
8503,경기도,안산시 단원구,해당 시군구 전체,4127300000,경기도,안산시 단원구,해당 시군구 전체
8504,경기도,안산시 단원구,고잔동,4127310100,경기도,안산시 단원구,고잔동
8505,경기도,안산시 단원구,와동,4127310200,경기도,안산시 단원구,와동
8506,경기도,안산시 단원구,신길동,4127310300,경기도,안산시 단원구,신길동
8507,경기도,안산시 단원구,성곡동,4127310400,경기도,안산시 단원구,성곡동
8508,경기도,안산시 단원구,원시동,4127310500,경기도,안산시 단원구,원시동
8509,경기도,안산시 단원구,목내동,4127310600,경기도,안산시 단원구,목내동
8510,경기도,안산시 단원구,초지동,4127310700,경기도,안산시 단원구,초지동
8511,경기도,안산시 단원구,원곡동,4127310800,경기도,안산시 단원구,원곡동
8512,경기도,안산시 단원구,선부동,4127310900,경기도,안산시 단원구,선부동
8513,경기도,안산시 단원구,대부동동,4127311000,경기도,안산시 단원구,대부동동
8514,경기도,안산시 단원구,대부북동,4127311100,경기도,안산시 단원구,대부북동
8515,경기도,안산시 단원구,대부남동,4127311200,경기도,안산시 단원구,대부남동
8516,경기도,안산시 단원구,선감동,4127311300,경기도,안산시 단원구,선감동
8517,경기도,안산시 단원구,풍도동,4127311400,경기도,안산시 단원구,풍도동
8518,경기도,안산시 단원구,화정동,4127311500,경기도,안산시 단원구,화정동
8519,경기도,고양시 덕양구,해당 시군구 전체,4128100000,경기도,고양시 덕양구,해당 시군구 전체
8520,경기도,고양시 덕양구,주교동,4128110100,경기도,고양시 덕양구,주교동
8521,경기도,고양시 덕양구,원당동,4128110200,경기도,고양시 덕양구,원당동
8522,경기도,고양시 덕양구,신원동,4128110300,경기도,고양시 덕양구,신원동
8523,경기도,고양시 덕양구,원흥동,4128110400,경기도,고양시 덕양구,원흥동
8524,경기도,고양시 덕양구,도내동,4128110500,경기도,고양시 덕양구,도내동
8525,경기도,고양시 덕양구,성사동,4128110600,경기도,고양시 덕양구,성사동
8526,경기도,고양시 덕양구,북한동,4128110700,경기도,고양시 덕양구,북한동
8527,경기도,고양시 덕양구,효자동,4128110800,경기도,고양시 덕양구,효자동
8528,경기도,고양시 덕양구,지축동,4128110900,경기도,고양시 덕양구,지축동
8529,경기도,고양시 덕양구,오금동,4128111000,경기도,고양시 덕양구,오금동
8530,경기도,고양시 덕양구,삼송동,4128111100,경기도,고양시 덕양구,삼송동
8531,경기도,고양시 덕양구,동산동,4128111200,경기도,고양시 덕양구,동산동
8532,경기도,고양시 덕양구,용두동,4128111300,경기도,고양시 덕양구,용두동
8533,경기도,고양시 덕양구,벽제동,4128111400,경기도,고양시 덕양구,벽제동
8534,경기도,고양시 덕양구,선유동,4128111500,경기도,고양시 덕양구,선유동
8535,경기도,고양시 덕양구,고양동,4128111600,경기도,고양시 덕양구,고양동
8536,경기도,고양시 덕양구,대자동,4128111700,경기도,고양시 덕양구,대자동
8537,경기도,고양시 덕양구,관산동,4128111800,경기도,고양시 덕양구,관산동
8538,경기도,고양시 덕양구,내유동,4128111900,경기도,고양시 덕양구,내유동
8539,경기도,고양시 덕양구,토당동,4128112000,경기도,고양시 덕양구,토당동
8540,경기도,고양시 덕양구,내곡동,4128112100,경기도,고양시 덕양구,내곡동
8541,경기도,고양시 덕양구,대장동,4128112200,경기도,고양시 덕양구,대장동
8542,경기도,고양시 덕양구,화정동,4128112300,경기도,고양시 덕양구,화정동
8543,경기도,고양시 덕양구,강매동,4128112400,경기도,고양시 덕양구,강매동
8544,경기도,고양시 덕양구,행주내동,4128112500,경기도,고양시 덕양구,행주내동
8545,경기도,고양시 덕양구,행주외동,4128112600,경기도,고양시 덕양구,행주외동
8546,경기도,고양시 덕양구,신평동,4128112700,경기도,고양시 덕양구,신평동
8547,경기도,고양시 덕양구,행신동,4128112800,경기도,고양시 덕양구,행신동
8548,경기도,고양시 덕양구,화전동,4128112900,경기도,고양시 덕양구,화전동
8549,경기도,고양시 덕양구,현천동,4128113000,경기도,고양시 덕양구,현천동
8550,경기도,고양시 덕양구,덕은동,4128113100,경기도,고양시 덕양구,덕은동
8551,경기도,고양시 덕양구,향동동,4128113200,경기도,고양시 덕양구,향동동
8552,경기도,고양시 일산동구,해당 시군구 전체,4128500000,경기도,고양시 일산동구,해당 시군구 전체
8553,경기도,고양시 일산동구,식사동,4128510100,경기도,고양시 일산동구,식사동
8554,경기도,고양시 일산동구,중산동,4128510200,경기도,고양시 일산동구,중산동
8555,경기도,고양시 일산동구,정발산동,4128510300,경기도,고양시 일산동구,정발산동
8556,경기도,고양시 일산동구,장항동,4128510400,경기도,고양시 일산동구,장항동
8557,경기도,고양시 일산동구,마두동,4128510500,경기도,고양시 일산동구,마두동
8558,경기도,고양시 일산동구,백석동,4128510600,경기도,고양시 일산동구,백석동
8559,경기도,고양시 일산동구,풍동,4128510700,경기도,고양시 일산동구,풍동
8560,경기도,고양시 일산동구,산황동,4128510800,경기도,고양시 일산동구,산황동
8561,경기도,고양시 일산동구,사리현동,4128510900,경기도,고양시 일산동구,사리현동
8562,경기도,고양시 일산동구,지영동,4128511000,경기도,고양시 일산동구,지영동
8563,경기도,고양시 일산동구,설문동,4128511100,경기도,고양시 일산동구,설문동
8564,경기도,고양시 일산동구,문봉동,4128511200,경기도,고양시 일산동구,문봉동
8565,경기도,고양시 일산동구,성석동,4128511300,경기도,고양시 일산동구,성석동
8566,경기도,고양시 일산서구,해당 시군구 전체,4128700000,경기도,고양시 일산서구,해당 시군구 전체
8567,경기도,고양시 일산서구,일산동,4128710100,경기도,고양시 일산서구,일산동
8568,경기도,고양시 일산서구,주엽동,4128710200,경기도,고양시 일산서구,주엽동
8569,경기도,고양시 일산서구,탄현동,4128710300,경기도,고양시 일산서구,탄현동
8570,경기도,고양시 일산서구,대화동,4128710400,경기도,고양시 일산서구,대화동
8571,경기도,고양시 일산서구,덕이동,4128710500,경기도,고양시 일산서구,덕이동
8572,경기도,고양시 일산서구,가좌동,4128710600,경기도,고양시 일산서구,가좌동
8573,경기도,고양시 일산서구,구산동,4128710700,경기도,고양시 일산서구,구산동
8574,경기도,고양시 일산서구,법곳동,4128710800,경기도,고양시 일산서구,법곳동
8575,경기도,과천시,관문동,4129010100,경기도,과천시,관문동
8576,경기도,과천시,문원동,4129010200,경기도,과천시,문원동
8577,경기도,과천시,갈현동,4129010300,경기도,과천시,갈현동
8578,경기도,과천시,막계동,4129010400,경기도,과천시,막계동
8579,경기도,과천시,과천동,4129010500,경기도,과천시,과천동
8580,경기도,과천시,주암동,4129010600,경기도,과천시,주암동
8581,경기도,과천시,중앙동,4129010700,경기도,과천시,중앙동
8582,경기도,과천시,원문동,4129010800,경기도,과천시,원문동
8583,경기도,과천시,별양동,4129010900,경기도,과천시,별양동
8584,경기도,과천시,부림동,4129011000,경기도,과천시,부림동
8585,경기도,구리시,갈매동,4131010100,경기도,구리시,갈매동
8586,경기도,구리시,사노동,4131010200,경기도,구리시,사노동
8587,경기도,구리시,인창동,4131010300,경기도,구리시,인창동
8588,경기도,구리시,교문동,4131010400,경기도,구리시,교문동
8589,경기도,구리시,수택동,4131010500,경기도,구리시,수택동
8590,경기도,구리시,아천동,4131010600,경기도,구리시,아천동
8591,경기도,구리시,토평동,4131010700,경기도,구리시,토평동
8592,경기도,남양주시,호평동,4136010100,경기도,남양주시,호평동
8593,경기도,남양주시,평내동,4136010200,경기도,남양주시,평내동
8594,경기도,남양주시,금곡동,4136010300,경기도,남양주시,금곡동
8595,경기도,남양주시,일패동,4136010400,경기도,남양주시,일패동
8596,경기도,남양주시,이패동,4136010500,경기도,남양주시,이패동
8597,경기도,남양주시,삼패동,4136010600,경기도,남양주시,삼패동
8598,경기도,남양주시,수석동,4136010800,경기도,남양주시,수석동
8599,경기도,남양주시,지금동,4136010900,경기도,남양주시,지금동
8600,경기도,남양주시,도농동,4136011000,경기도,남양주시,도농동
8601,경기도,남양주시,별내동,4136011100,경기도,남양주시,별내동
8602,경기도,남양주시,다산동,4136011200,경기도,남양주시,다산동
8603,경기도,남양주시,와부읍,4136025000,경기도,남양주시,와부읍
8604,경기도,남양주시,진접읍,4136025300,경기도,남양주시,진접읍
8605,경기도,남양주시,화도읍,4136025600,경기도,남양주시,화도읍
8606,경기도,남양주시,진건읍,4136025900,경기도,남양주시,진건읍
8607,경기도,남양주시,오남읍,4136026200,경기도,남양주시,오남읍
8608,경기도,남양주시,퇴계원읍,4136026500,경기도,남양주시,퇴계원읍
8609,경기도,남양주시,별내면,4136031000,경기도,남양주시,별내면
8610,경기도,남양주시,수동면,4136034000,경기도,남양주시,수동면
8611,경기도,남양주시,조안면,4136036000,경기도,남양주시,조안면
8612,경기도,오산시,오산동,4137010100,경기도,오산시,오산동
8613,경기도,오산시,부산동,4137010200,경기도,오산시,부산동
8614,경기도,오산시,원동,4137010300,경기도,오산시,원동
8615,경기도,오산시,궐동,4137010400,경기도,오산시,궐동
8616,경기도,오산시,청학동,4137010500,경기도,오산시,청학동
8617,경기도,오산시,가장동,4137010600,경기도,오산시,가장동
8618,경기도,오산시,금암동,4137010700,경기도,오산시,금암동
8619,경기도,오산시,수청동,4137010800,경기도,오산시,수청동
8620,경기도,오산시,은계동,4137010900,경기도,오산시,은계동
8621,경기도,오산시,내삼미동,4137011000,경기도,오산시,내삼미동
8622,경기도,오산시,외삼미동,4137011100,경기도,오산시,외삼미동
8623,경기도,오산시,양산동,4137011200,경기도,오산시,양산동
8624,경기도,오산시,세교동,4137011300,경기도,오산시,세교동
8625,경기도,오산시,지곶동,4137011400,경기도,오산시,지곶동
8626,경기도,오산시,서랑동,4137011500,경기도,오산시,서랑동
8627,경기도,오산시,서동,4137011600,경기도,오산시,서동
8628,경기도,오산시,벌음동,4137011700,경기도,오산시,벌음동
8629,경기도,오산시,두곡동,4137011800,경기도,오산시,두곡동
8630,경기도,오산시,탑동,4137011900,경기도,오산시,탑동
8631,경기도,오산시,누읍동,4137012000,경기도,오산시,누읍동
8632,경기도,오산시,가수동,4137012100,경기도,오산시,가수동
8633,경기도,오산시,고현동,4137012200,경기도,오산시,고현동
8634,경기도,오산시,청호동,4137012300,경기도,오산시,청호동
8635,경기도,오산시,갈곶동,4137012400,경기도,오산시,갈곶동
8636,경기도,시흥시,대야동,4139010100,경기도,시흥시,대야동
8637,경기도,시흥시,신천동,4139010200,경기도,시흥시,신천동
8638,경기도,시흥시,방산동,4139010300,경기도,시흥시,방산동
8639,경기도,시흥시,포동,4139010400,경기도,시흥시,포동
8640,경기도,시흥시,미산동,4139010500,경기도,시흥시,미산동
8641,경기도,시흥시,은행동,4139010600,경기도,시흥시,은행동
8642,경기도,시흥시,안현동,4139010700,경기도,시흥시,안현동
8643,경기도,시흥시,매화동,4139010800,경기도,시흥시,매화동
8644,경기도,시흥시,도창동,4139010900,경기도,시흥시,도창동
8645,경기도,시흥시,금이동,4139011000,경기도,시흥시,금이동
8646,경기도,시흥시,과림동,4139011200,경기도,시흥시,과림동
8647,경기도,시흥시,계수동,4139011300,경기도,시흥시,계수동
8648,경기도,시흥시,화정동,4139011700,경기도,시흥시,화정동
8649,경기도,시흥시,능곡동,4139011800,경기도,시흥시,능곡동
8650,경기도,시흥시,하중동,4139011900,경기도,시흥시,하중동
8651,경기도,시흥시,하상동,4139012000,경기도,시흥시,하상동
8652,경기도,시흥시,광석동,4139012100,경기도,시흥시,광석동
8653,경기도,시흥시,물왕동,4139012200,경기도,시흥시,물왕동
8654,경기도,시흥시,산현동,4139012300,경기도,시흥시,산현동
8655,경기도,시흥시,조남동,4139012400,경기도,시흥시,조남동
8656,경기도,시흥시,논곡동,4139012500,경기도,시흥시,논곡동
8657,경기도,시흥시,목감동,4139012600,경기도,시흥시,목감동
8658,경기도,시흥시,거모동,4139012700,경기도,시흥시,거모동
8659,경기도,시흥시,군자동,4139012800,경기도,시흥시,군자동
8660,전북특별자치도,임실군,관촌면,5275038000,전북특별자치도,임실군,관촌면
8661,전북특별자치도,임실군,강진면,5275039000,전북특별자치도,임실군,강진면
8662,전북특별자치도,임실군,덕치면,5275040000,전북특별자치도,임실군,덕치면
8663,전북특별자치도,임실군,지사면,5275041000,전북특별자치도,임실군,지사면
8664,전북특별자치도,순창군,순창읍,5277025000,전북특별자치도,순창군,순창읍
8665,전북특별자치도,순창군,인계면,5277031000,전북특별자치도,순창군,인계면
8666,전북특별자치도,순창군,동계면,5277032000,전북특별자치도,순창군,동계면
8667,전북특별자치도,순창군,풍산면,5277033000,전북특별자치도,순창군,풍산면
8668,전북특별자치도,순창군,금과면,5277034000,전북특별자치도,순창군,금과면
8669,전북특별자치도,순창군,팔덕면,5277035000,전북특별자치도,순창군,팔덕면
8670,전북특별자치도,순창군,쌍치면,5277036000,전북특별자치도,순창군,쌍치면
8671,전북특별자치도,순창군,복흥면,5277037000,전북특별자치도,순창군,복흥면
8672,전북특별자치도,순창군,적성면,5277038000,전북특별자치도,순창군,적성면
8673,전북특별자치도,순창군,유등면,5277039000,전북특별자치도,순창군,유등면
8674,전북특별자치도,순창군,구림면,5277040000,전북특별자치도,순창군,구림면
8675,전북특별자치도,고창군,고창읍,5279025000,전북특별자치도,고창군,고창읍
8676,전라남도,보성군,노동면,4678031000,전라남도,보성군,노동면
8677,전라남도,보성군,미력면,4678032000,전라남도,보성군,미력면
8678,전라남도,보성군,겸백면,4678033000,전라남도,보성군,겸백면
8679,전라남도,보성군,율어면,4678034000,전라남도,보성군,율어면
8680,전라남도,보성군,복내면,4678035000,전라남도,보성군,복내면
8681,전라남도,보성군,문덕면,4678036000,전라남도,보성군,문덕면
8682,전라남도,보성군,조성면,4678037000,전라남도,보성군,조성면
8683,전라남도,보성군,득량면,4678038000,전라남도,보성군,득량면
8684,전라남도,보성군,회천면,4678039000,전라남도,보성군,회천면
8685,전라남도,보성군,웅치면,4678040000,전라남도,보성군,웅치면
8686,전라남도,화순군,화순읍,4679025000,전라남도,화순군,화순읍
8687,전라남도,화순군,한천면,4679031000,전라남도,화순군,한천면
8688,전라남도,화순군,춘양면,4679032000,전라남도,화순군,춘양면
8689,전라남도,화순군,청풍면,4679033000,전라남도,화순군,청풍면
8690,전라남도,화순군,이양면,4679034000,전라남도,화순군,이양면
8691,전라남도,화순군,능주면,4679035000,전라남도,화순군,능주면
8692,전라남도,화순군,도곡면,4679036000,전라남도,화순군,도곡면
8693,전라남도,화순군,도암면,4679037000,전라남도,화순군,도암면
8694,전라남도,화순군,이서면,4679038000,전라남도,화순군,이서면
8695,전라남도,신안군,자은면,4691033000,전라남도,신안군,자은면
8696,전라남도,신안군,비금면,4691034000,전라남도,신안군,비금면
8697,전라남도,신안군,도초면,4691035000,전라남도,신안군,도초면
8698,전라남도,신안군,흑산면,4691036000,전라남도,신안군,흑산면
8699,전라남도,신안군,하의면,4691037000,전라남도,신안군,하의면
8700,전라남도,신안군,신의면,4691038000,전라남도,신안군,신의면
8701,전라남도,신안군,장산면,4691039000,전라남도,신안군,장산면
8702,전라남도,신안군,안좌면,4691040000,전라남도,신안군,안좌면
8703,전라남도,신안군,팔금면,4691041000,전라남도,신안군,팔금면
8704,전라남도,신안군,암태면,4691042000,전라남도,신안군,암태면
8705,경상북도,포항시 남구,해당 시군구 전체,4711100000,경상북도,포항시 남구,해당 시군구 전체
8706,경상북도,포항시 남구,상도동,4711110100,경상북도,포항시 남구,상도동
8707,경상북도,포항시 남구,대도동,4711110200,경상북도,포항시 남구,대도동
8708,경상북도,포항시 남구,해도동,4711110300,경상북도,포항시 남구,해도동
8709,경상북도,포항시 남구,송도동,4711110400,경상북도,포항시 남구,송도동
8710,경상북도,포항시 남구,청림동,4711110500,경상북도,포항시 남구,청림동
8711,경상북도,포항시 남구,일월동,4711110600,경상북도,포항시 남구,일월동
8712,경상북도,포항시 남구,송정동,4711110700,경상북도,포항시 남구,송정동
8713,경상북도,포항시 남구,송내동,4711110800,경상북도,포항시 남구,송내동
8714,경상북도,포항시 남구,괴동동,4711110900,경상북도,포항시 남구,괴동동
8715,경상북도,포항시 남구,동촌동,4711111000,경상북도,포항시 남구,동촌동
8716,경상북도,포항시 남구,장흥동,4711111100,경상북도,포항시 남구,장흥동
8717,경상북도,포항시 남구,인덕동,4711111200,경상북도,포항시 남구,인덕동
8718,경상북도,포항시 남구,호동,4711111300,경상북도,포항시 남구,호동
